koi_pdisposition,koi_fpflag_nt,koi_period,koi_time0bk,koi_duration,koi_depth,koi_prad,koi_insol,koi_model_snr,koi_slogg,koi_srad
1e-10,1e-10,1.33341446364778e-05,-4.801017378700606,-4.551662537026878,-9.913526693854173,7.537064066949804e-06,0.00039277183549228856,-6.396344435115973,-0.2891250287466711,0.007114913567856692
1e-10,1.0000000001,5.531067293497902e-06,-4.788267211294912,-3.777683200950784,-9.29448841783888,9.518546738856472e-05,0.0002850244847380509,-5.872360751228743,-0.2051107721669457,0.004438661712974817
1e-10,1e-10,3.0495504388348795e-05,-4.74785313963176,-3.2999757383929373,-9.46070862504481,4.1429345533565145e-06,2.1466994631733072e-05,-6.634500762694353,-0.17240288267656706,0.003015679019403479
1.0000000001,1e-10,0.00010121829028905201,-4.782205492508009,-3.6831768339511766,-9.128412122994764,7.1377547124094165e-06,1.330444110511009e-05,-6.500969379581069,-0.20257416294364622,0.004530045922653709
1.0000000001,1e-10,1.7323855842991162e-05,-4.672806471159071,-4.62182946137912,-10.400180690312034,2.545697135194966e-06,5.294708440210101e-05,-6.601439902907933,-0.1825096503451345,0.003224557212955235
1e-10,1e-10,4.381247915413131e-05,-4.473602684536549,-3.653467476863452,-9.498064362697638,3.8933662067687725e-06,1.3607705179733953e-05,-6.271960722441675,-0.17867952287407834,0.0030026241323064945
1.0000000001,1e-10,0.0001383146576544699,-1.1396457948679688,-4.241644513159813,-6.499741561929355,3.6786474287033147e-05,3.1962475816532925e-06,-6.389743751479127,-0.19752016642953943,0.0036945331484466858
1.0000000001,1e-10,3.324735248616321e-05,-4.745937261469131,-4.133727029082961,-8.940923780581244,5.690258302200514e-06,1.992966500043199e-05,-6.818504390299593,-0.17822988257878666,0.0032724251323108457
1.0000000001,1e-10,0.00012532870810031825,-4.508447883631181,-3.5417430890338073,-9.757318884714653,5.440689955612772e-06,9.701810049939873e-06,-6.881024741380179,-0.22681777455063395,0.004756330632334779
1e-10,1.0000000001,0.00042215296700820514,-3.7087582893705973,-3.393701426054872,-9.507625483131768,7.986287090807739e-06,3.2410064360405488e-06,-7.006904974208378,-0.25797294232645923,0.006079225858162568
1e-10,1.0000000001,0.00019538964820016989,-3.731656229584236,-3.23553510788522,-9.40874895115199,8.385596445348127e-06,8.997543177846508e-06,-7.521803848995391,-0.25797294232645923,0.006079225858162568
1e-10,1e-10,8.390711207777191e-06,-4.766051759116611,-3.1871645829523425,-9.219725430671698,7.891361119104396e-05,0.00017215361532548428,-7.019175065436944,-0.17890441886060585,0.003664071745220388
1e-10,1.0000000001,0.0026967730565165045,-3.9090371528474064,-2.5114827853521033,-7.959785340413256,1.3876100070278446e-05,1.38030347193383e-07,-6.396344435115973,-0.21835907750084224,0.004860769729110657
1.0000000001,1e-10,7.6935312705488e-07,-4.798405850800913,-4.832387344867211,-8.593608882154864,8.185941768077933e-06,0.00036457101689029304,-4.861116431944374,-0.15490326676389907,0.002776339422625425
1.0000000001,1e-10,0.00010543739053298682,-4.705078098182244,-2.8981717231372954,-9.465721160413588,1.222894898279935e-05,2.756790051851854e-05,-6.436890527029016,-0.34622435489263026,0.0097345942453183
1.0000000001,1e-10,4.180105401658874e-05,-4.542508775956154,-3.677449441456228,-10.312459109738224,5.690258302200514e-06,7.326851773992347e-05,-6.695125379755169,-0.23916361037137496,0.005783315083964247
1e-10,1e-10,2.5318123627128373e-06,-4.806318685718419,-4.986296374565364,-9.91615136196767,4.642071246531998e-06,0.0007936175202484335,-6.924987860425459,-0.20096330078444213,0.004508287777492069
1.0000000001,1e-10,0.0003794196690265109,-3.2937008167477346,-2.7921302763311724,-9.516397457343821,7.736718744219998e-06,2.5751042962791173e-06,-6.402988977434876,-0.24419295877573638,0.00580072160009356
1e-10,1e-10,3.116070861220136e-05,-4.7880140897124095,-3.826520714507249,-8.335779895513134,8.93464680784116e-06,3.916592448086545e-05,-6.332219910670961,-0.1802548579583158,0.0037162912936083274
1e-10,1.0000000001,5.531059816318103e-06,-4.787933015539678,-3.9783153159389903,-6.635914171719849,0.0003366677995468637,0.0013387036372205568,-3.9399872182577953,-0.25045502162714517,0.0064752241001044385
1e-10,1.0000000001,0.00011036966064763505,-4.460486463568505,-2.190718147846044,-4.171124890353247,0.0005131714092415427,9.359267796976175e-06,-3.5507615300329856,-0.22089935944930478,0.00704838391843287
1.0000000001,1e-10,4.0414124397506696e-05,-4.634921697952743,-4.051571949892919,-9.79618084933023,6.089567656740901e-06,6.038253490643305e-05,-6.457797210529044,-0.25699970624003304,0.005583140148477147
1.0000000001,1e-10,2.0409297240609636e-05,-4.7153500638909,-3.767008060374858,-10.423914195709372,5.390776286295223e-06,0.00029269103708238245,-6.450779638316311,-0.26236426433749116,0.006853815825916996
1e-10,1.0000000001,5.682314309516101e-06,-4.759905133626014,-4.627129827090923,-8.192354484966764,0.00013112330929719959,0.0002832240826564737,-5.169457413650118,-0.2064970940154225,0.004134047680711839
1.0000000001,1e-10,0.00015572503711776533,-3.935890586998235,-2.61065340570384,-9.753961304812066,1.7569711599777026e-05,2.294220993449674e-05,-6.226238475470126,-0.4462518388471882,0.013990487438935328
1.0000000001,1e-10,2.570018105257811e-05,-4.539677648453615,-4.54484122824058,-8.360709268028302,7.786632413537545e-06,2.765376444326144e-05,-6.660034062731675,-0.1735208257777754,0.0033202930516664565
1.0000000001,1e-10,0.00011818106884587874,-4.768478493759528,-3.428708282085149,-9.952275616707764,7.4372367283147066e-06,2.2710194648489327e-05,-6.383186351322316,-0.29163948820541324,0.006949551664628218
1e-10,1.0000000001,0.000580323613051211,-3.355455746071869,-2.4825410126608554,-9.568850636966939,7.786632413537545e-06,2.123861968374937e-06,-6.902764725876753,-0.25797294232645923,0.006079225858162568
1e-10,1e-10,0.0004755467387007602,-4.571825527197455,-1.593200800849058,-8.089317376729964,1.0132574871462318e-05,5.545617267972417e-07,-6.1203194616703,-0.15996656871985312,0.0029373496968215706
1.0000000001,1e-10,0.001313536779626915,-3.4379307842747893,-3.5884412020659564,-8.080475216727098,2.4058488611058314e-05,9.921023645828738e-07,-6.370199156559131,-0.298713797647,0.008154952906583144
1e-10,1.0000000001,9.372201752610761e-05,-4.162449824189441,-1.9004567602870432,-9.809084230834967,1.1430330273718577e-05,6.152342897030414e-05,-5.510990973754812,-0.37453958078486577,0.01065278797113956
1.0000000001,1e-10,0.00030031962626884875,-4.243737627187301,-3.7392883922528006,-9.188775215394154,0.00029244428853151584,9.885412697528416e-06,-7.1795176960710085,-0.34569272276960444,0.008820752148529367
1e-10,1.0000000001,0.002779355295678656,-2.9618270622766585,-1.702829189924078,-4.171124890353247,0.0005131714092415427,0.0007075313561572672,-3.5507615300329856,-0.22089935944930478,0.00704838391843287
1.0000000001,1e-10,0.00014864549250899147,-4.451258644386564,-3.4980829420351793,-10.125915223200629,4.442416569261805e-06,8.474138615317975e-06,-6.486370581124825,-0.22469638306587314,0.004899934390401612
1e-10,1.0000000001,0.002735155066638788,-1.7879122187662246,-3.1524472280391898,-9.098963614190108,8.93464680784116e-06,2.375959620548317e-07,-6.759663895503038,-0.24107657126056564,0.005591843406541804
1e-10,1.0000000001,0.003159739721325029,-2.956527861935788,-2.449383167657596,-7.9382830938450075,1.0032747532827222e-05,5.0339530434675936e-08,-6.947716109164206,-0.1699477983056605,0.003433435406506991
1e-10,1e-10,1.4895957406182124e-05,-4.767936099088704,-4.1391495457248855,-10.464008515232088,2.795265481782708e-06,0.00010183106096104858,-6.7985037254040455,-0.1950027145910924,0.0037424010678022966
1e-10,1.0000000001,8.945268217264494e-06,-4.807793102105025,-3.320546083902218,-9.201554929453213,3.8933662067687725e-06,3.466537599992639e-05,-6.080905494887916,-0.14420096957158532,0.002175814616164126
1e-10,1.0000000001,0.00018975970028517724,-4.094746425147311,-3.5947305309506956,-9.236232886764832,1.078145257259045e-05,1.4942249797280527e-05,-6.838913260044995,-0.2871180034871712,0.007171484745276959
1.0000000001,1e-10,9.28363071159728e-05,-4.147797520685225,-3.6103620586073015,-8.673388974439087,7.1377547124094165e-06,3.874937965525369e-06,-6.553811857342653,-0.1793543626251735,0.003181040922631952
1.0000000001,1e-10,1.8261670118992225e-05,-4.770216485272542,-3.9283152460770925,-9.45738083921957,4.89163959311974e-06,7.77891620330364e-05,-6.396344435115973,-0.1895319920347504,0.0036945331484466858
1e-10,1.0000000001,0.0031462877979258966,-2.234470995674288,-2.3652191254043364,-7.973062763990655,1.0082661202144771e-05,7.682946466386868e-08,-6.561593997236338,-0.18499580825327722,0.003490006583927259
1.0000000001,1e-10,5.1545020644551785e-05,-4.47223601978426,-3.6956029437973146,-9.168039336999534,6.289222334011094e-06,2.1867083983194676e-05,-6.4231916835204625,-0.18499580825327722,0.00400785043877432
1.0000000001,1e-10,4.070363226059679e-05,-4.7541344026529675,-3.6970579127662964,-10.27602182125749,4.841725923802192e-06,6.218476388002606e-05,-6.515784464372499,-0.2591908209325643,0.00572674390654398
1e-10,1.0000000001,0.0015422017075712822,-2.136941338098505,-2.642500369586414,-7.5358529822822655,1.617212885888567e-05,2.485573141496701e-07,-6.538426939574799,-0.22918016638845337,0.004617078503300275
1.0000000001,1e-10,7.049708857890804e-05,-4.364936520635415,-3.355937208742701,-9.872442691799698,5.290948947660126e-06,2.003745162936457e-05,-6.530822340713215,-0.23749276620676918,0.005043538148468444
1e-10,1.0000000001,5.332930182931681e-06,-4.810539550147377,-4.864995925769384,-9.982706669022804,5.49060362493032e-06,0.0007536661322007712,-6.538426939574799,-0.22752590629263475,0.005391668471054704
1e-10,1e-10,9.59746728690353e-06,-4.768549035389209,-3.8402035576500886,-10.217504379351096,7.4871503976322555e-06,0.0007331866727035816,-5.719892162605891,-0.31998301710239174,0.008607522325945282
1e-10,1e-10,7.2259076844417955e-06,-4.73202484509582,-4.970564534875451,-8.333617733409383,7.1876683817269645e-06,8.274734696393496e-05,-6.464864377299899,-0.15908415083785793,0.002776339422625425
1.0000000001,1e-10,0.0005087210700216971,-3.229662651485954,-2.789894323652751,-8.219922760673715,9.533610839651738e-06,1.0587839231598073e-06,-6.493643339974972,-0.18409103551579933,0.0037728624710285943
1.0000000001,1e-10,0.00010284830579274852,-4.0458902740103095,-2.9072513302034677,-9.689073790809234,6.8881863658216744e-06,1.8153012515060268e-05,-5.657882089654771,-0.24900644580666803,0.006048764454936271
1.0000000001,1e-10,0.0001344442241509502,-4.303199054812932,-3.5320667947365236,-9.073181630290287,6.7883590271865774e-06,5.573034094217416e-06,-6.838913260044995,-0.21648904423053955,0.0043081128420049694
1.0000000001,1e-10,4.618479175936984e-05,-4.397145220585707,-4.052402514719941,-8.891614650578811,4.89163959311974e-06,6.17682190544143e-06,-6.634500762694353,-0.15030253567849822,0.0026022742613322947
1e-10,1e-10,5.41556837409182e-06,-4.760329248804285,-4.422160470736037,-9.661193867313074,3.8933662067687725e-06,0.00022224242716885619,-6.396344435115973,-0.16705408454498438,0.003263721874246189
1e-10,1e-10,5.625818477470714e-06,-4.7464959641736595,-5.139038601039715,-9.318775299122315,5.690258302200514e-06,0.0003017880458750904,-6.82865676083033,-0.18499580825327722,0.00400785043877432
1e-10,1e-10,2.936722326513366e-05,-4.669919662632316,-3.769822761204545,-9.590437553790995,1.0132574871462318e-05,6.0702241009199166e-05,-6.215127250604004,-0.30201538794722,0.006727618583979478
1.0000000001,1e-10,5.229273285509403e-05,-4.38185348878493,-3.8029362608547204,-8.654605563053837,1.317730869983277e-05,4.06932062060796e-05,-6.82865676083033,-0.2645671779682461,0.006109687261388865
1.0000000001,1e-10,3.448858487208197e-05,-4.768408827898171,-3.6227211626801807,-9.655102487451966,1.946643103384386e-05,0.0005536205430239628,-6.808454055360708,-0.4345660500113855,0.016196763358325757
1e-10,1e-10,4.7364766503596566e-05,-4.556287097785748,-3.8000269328095126,-9.01923353786811,3.2244330379136244e-05,0.00021707140931811618,-5.928827360833772,-0.4956445941688537,0.020657183116462214
1.0000000001,1e-10,0.0005107992836831376,-3.3060667769513086,-4.083628680299087,-8.623101143844373,1.4524977771406576e-05,1.111763791618193e-06,-6.416411996951277,-0.21415640962986773,0.004590968729106306
1e-10,1e-10,3.830373540045182e-06,-4.78514276341734,-2.9109594525756535,-8.571104915236479,4.786730887552889e-05,1.0691985522506942e-05,-5.5642995258547,-0.09131216398956112,0.0010487426967911088
1e-10,1e-10,5.4533123161527185e-06,-4.787778788518138,-4.84332239081541,-9.08284353273764,6.538790680598835e-06,0.00028587124918737715,-6.271960722441675,-0.18228394218485358,0.0038990597129661135
1e-10,1.0000000001,0.0028430065619384237,-3.1343278948299016,-1.9260916636627017,-6.871067843094331,2.0814100105417666e-05,3.4810948300321556e-08,-5.3709914767058144,-0.17845467745438326,0.003176689293599624
1e-10,1e-10,1.4895356077843706e-05,-4.766282871414461,-4.3502454353473885,-9.492027267436857,5.690258302200514e-06,0.00012773821663719914,-6.464864377299899,-0.19706197627266725,0.004303761212972642
1.0000000001,1e-10,0.001235490461509556,-4.031791848895678,-2.6927371059407488,-8.188844479119133,1.6621351882743605e-05,6.276374074294976e-07,-6.332219910670961,-0.25481338203649906,0.006083577487194896
1e-10,1.0000000001,3.6819041040082805e-06,-4.767259258519364,-4.381160500807451,-6.593047704951798,0.00018592851820786768,0.0005439407556782126,-4.347157354032984,-0.19203569198804632,0.004129696051679511
1e-10,1e-10,2.733203500401159e-05,-4.578573578928352,-4.423363840305642,-8.527561555392127,7.996179824671248e-05,2.974464235535186e-05,-6.68623643305337,-0.15952526244619386,0.002976514358112525
1.0000000001,1e-10,0.0009372526856081928,-3.668113050277426,-3.5439894396524165,-7.563714739772185,1.4175582086183737e-05,1.6726061944628538e-07,-5.962585839468723,-0.16151267615079876,0.002876426890368975
1.0000000001,1e-10,4.630615261850232e-05,-4.666642310820329,-3.377492924533606,-10.308560481036723,3.643797860181031e-06,3.723033239011858e-05,-6.750185152362034,-0.20904368643198704,0.004403848680716191
1.0000000001,1e-10,0.00011161288794820139,-4.181809519805224,-4.1432358169923615,-8.305139439985526,8.086114429442837e-06,3.374369553194416e-06,-6.859747344982628,-0.16660964009327653,0.0030069757613388226
1.0000000001,1e-10,2.6631974891103195e-05,-4.709545918072133,-4.624770639939985,-9.414302310477597,3.8933662067687725e-06,2.2580485315367074e-05,-6.538426939574799,-0.15688150677577364,0.0029025366645629444
1e-10,1.0000000001,3.0509367094951076e-06,-4.804506748616192,-6.3138830942793005,-8.58941600615301,1.1979380636211608e-05,0.00018491262916387613,-5.860664711878442,-0.16151267615079876,0.0031114148581147002
1e-10,1e-10,1.268855530916342e-05,-4.711186008103237,-3.117588927067124,-7.138812379524439,9.922847460328615e-05,2.7352327260653383e-05,-5.864548211768281,-0.15402530358205688,0.0026022742613322947
1.0000000001,1e-10,0.00015103061593869447,-3.881521975748554,-2.85271808204104,-9.556852355969447,1.2029294305529159e-05,2.7355067598677095e-05,-6.389743751479127,-0.2911360902587817,0.008246337116262036
1e-10,1.0000000001,0.00263992625857484,-1.8771321823918279,-2.5276295301063088,-8.068805990330858,1.0332229548732512e-05,1.1610764300370624e-07,-6.808454055360708,-0.18431715196670714,0.0037336978097376405
1e-10,1e-10,2.4844330667662574e-05,-4.629288293900709,-3.3988749663565248,-9.438458044375235,3.843452537451224e-06,1.9157803123753787e-05,-6.859747344982628,-0.14942860073112593,0.002641438922623249
1.0000000001,1e-10,4.3862316557565054e-05,-4.518572769540868,-4.3457786496189765,-8.541090875484262,5.290948947660126e-06,4.459543410583417e-06,-6.530822340713215,-0.15556224537086516,0.002493483535524089
1e-10,1.0000000001,0.0018797714669807107,-2.510993370805434,-2.5495722645450307,-7.602070711242577,1.0082661202144771e-05,6.58681125690303e-08,-6.237474548165471,-0.1566615089748901,0.0028807785194013033
1.0000000001,1e-10,0.0006578299887839408,-3.4668483129899883,-3.20036783783327,-9.17866774815812,1.4524977771406576e-05,1.6844944385734986e-06,-6.283725563394618,-0.3528937140132873,0.009155827584018643
1.0000000001,1e-10,1.496030084613018e-05,-4.772893000887454,-4.503557070350961,-9.44172334929028,4.492330238579353e-06,3.152038139471568e-05,-6.457797210529044,-0.16950206618333474,0.0028851301484336313
1.0000000001,1e-10,5.4241551227700446e-05,-4.493294449289713,-3.5442393459379957,-9.964612964398695,3.2444885056406434e-06,1.4449902399020702e-05,-7.1509443273235025,-0.16638749191955782,0.0032506669871492045
1e-10,1e-10,2.224773351564567e-05,-4.642099316766985,-3.443513397684863,-8.931552572392526,7.4871503976322555e-06,6.4393476327136e-05,-6.047648274562263,-0.18635450411430637,0.003955630890386381
1.0000000001,1e-10,1.778000096589538e-05,-4.730072817421605,-4.344665063766384,-9.026224687194802,5.839999310153159e-06,6.391391717298682e-05,-6.376671670685415,-0.1726263713354214,0.0034769516968302734
1.0000000001,1e-10,2.0729622515636252e-05,-4.68199634632502,-4.319280480241538,-8.614841090678974,8.435510114665676e-06,4.322253820196356e-05,-6.110319378788462,-0.1952313121460661,0.003481303325862602
1.0000000001,1e-10,0.0011196132598846973,-2.660446926426341,-3.3540755886013334,-8.313307048928747,8.685078461253417e-06,2.5951866624450846e-07,-6.479150333623379,-0.19089686940752537,0.0036597201161880596
1e-10,1e-10,8.390384811955278e-06,-4.76357023614209,-3.5968357948784857,-10.626526826523664,6.8382726965041255e-06,0.0011397624042673033,-6.750185152362034,-0.3298737796688465,0.00926026668079452
1.0000000001,1e-10,8.104251218577243e-05,-4.224962560791791,-3.989215134814756,-9.024607001478584,5.340862616977675e-06,6.926761077929956e-06,-6.68623643305337,-0.18703454494288,0.0032332604710198914
1.0000000001,1e-10,1.744294393178226e-05,-4.675935010521121,-4.353608667191047,-9.031635951296831,6.9381000351392225e-06,0.00010441063248736722,-6.982807425258441,-0.19431723530008216,0.004229783519423061
1e-10,1.0000000001,5.2085784441867485e-06,-4.796628603981668,-5.046755839975137,-8.476760049009213,7.0379273737743195e-06,0.00017904647890112178,-5.94556415255518,-0.1637255560090685,0.0031505795194056545
1.0000000001,1e-10,5.8521157164432826e-05,-4.544982941549312,-3.6238031211262793,-10.025754827361865,3.643797860181031e-06,1.5800889044709533e-05,-6.5773423530816215,-0.20811690230645005,0.0038337852774811905
1e-10,1.0000000001,0.0005190237376014262,-3.8315617083311855,-4.534695723659346,-7.952197631518469,0.0004120374402163617,9.710931064011003e-07,-6.515784464372499,-0.1735208257777754,0.0032115023258582503
1e-10,1e-10,9.374728070119015e-05,-4.629007985269516,-2.2968824758142268,-7.8183206483974175,1.0681625233955351e-05,4.3170458333505175e-06,-6.530822340713215,-0.15424472212377827,0.0027980975677870663
1e-10,1e-10,7.951671179854584e-06,-4.730236248963571,-4.322649865502626,-10.00975452189022,3.793538868133675e-06,0.00019739304196985752,-6.7788952557564555,-0.19591741851938135,0.003942576003289395
1e-10,1e-10,6.337657871747227e-05,-4.480317269137952,-2.815371892135423,-9.142861488012581,5.889912979470707e-06,8.021982841405892e-06,-6.713143883787928,-0.1652774906957181,0.0027328231323021424
1.0000000001,1e-10,0.00018707473963773432,-3.940617222813794,-2.775886857574701,-10.237235906655576,5.241035278342578e-06,8.271353601563465e-06,-6.40967796518054,-0.24900644580666803,0.006048764454936271
1.0000000001,1e-10,2.0805789776930058e-05,-4.732288539212806,-3.7984142893451494,-10.20514768028461,4.0431072147214175e-06,0.00010847181343850484,-6.569437174140357,-0.2051107721669457,0.004621430132332603
1e-10,1e-10,7.586080612220021e-06,-4.781979498147352,-4.525985450915275,-9.234237543951577,5.440689955612772e-06,0.00016866516502130196,-6.416411996951277,-0.19203569198804632,0.0035770391645738235
1e-10,1e-10,1.4413258602348454e-05,-4.767562775169572,-3.555550262013255,-9.115347816125409,6.039653987423352e-06,8.936983052123316e-05,-6.243140285410486,-0.17980450893026748,0.0037511043258669535
1e-10,1e-10,1.4895299229738026e-05,-4.7664618898256785,-4.058235864560979,-8.746942812638643,5.041380601072386e-06,3.6170735020950863e-05,-6.226238475470126,-0.14768301879125184,0.002571812858105997
1e-10,1.0000000001,0.0026314255590180395,-3.6120385778091197,-2.411153592313361,-7.669366979639722,1.5323596480487346e-05,1.8552953960434934e-07,-6.523275135593593,-0.2062659068684264,0.004590968729106306
1e-10,1e-10,6.517513616163164e-06,-4.766228129463956,-3.955092598898773,-9.219725430671698,4.59215757721445e-06,9.75762294562355e-05,-6.182515666620355,-0.16683183762777196,0.00313752463230867
1e-10,1e-10,8.04825128046789e-06,-4.663243417932202,-3.0729868106244322,-5.029595520645698,0.00017350001454779815,6.321056374690135e-05,-3.6699210697971614,-0.14964701287568413,0.002306363487133974
1.0000000001,1e-10,0.00018790301730673266,-4.429465012245483,-2.7902470366062775,-9.55501917747776,8.385596445348127e-06,8.341688944172011e-06,-6.383186351322316,-0.2589471265241765,0.006288104051714324
1e-10,1.0000000001,1.597834318438775e-05,-4.687328314285164,-3.268943085418925,-10.05099738677217,3.9432798760863206e-06,7.710590441912481e-05,-6.500969379581069,-0.1913522428215326,0.003877301567804473
1e-10,1.0000000001,5.187018003940006e-05,-4.469705917924395,-3.9479564184170948,-9.74064259575765,5.540517294247868e-06,2.7143148124843548e-05,-6.651450319707444,-0.22823453984056527,0.004865121358142986
1e-10,1.0000000001,0.002686004840644867,-2.413946364215661,-2.224869089377413,-7.766930612554837,1.162998495098877e-05,8.870426276661027e-08,-6.237474548165471,-0.17464002007465743,0.003637961971026419
1e-10,1e-10,2.467271839074999e-06,-4.791765956476142,-4.499650815419115,-10.704343515358978,3.04483382837045e-06,0.0010231920785227287,-6.313757848860014,-0.20441833128535292,0.004508287777492069
1e-10,1e-10,5.322529171975413e-06,-4.809736059511146,-3.469381842456044,-9.398516682240498,4.2427618919916115e-06,0.0001321282381511819,-5.786003185634296,-0.1601872949098858,0.0030243822774681356
1e-10,1e-10,8.390210652129489e-06,-4.760705930278907,-3.6275992211153056,-8.794162751217893,7.786632413537545e-06,0.00020262160691909546,-6.237474548165471,-0.20441833128535292,0.004129696051679511
1e-10,1.0000000001,0.0012970045350828871,-2.502398421244613,-2.658863999163262,-8.87709789945567,6.8382726965041255e-06,2.5403799019708925e-07,-6.881024741380179,-0.17980450893026748,0.0038424885355458466
1.0000000001,1e-10,0.00011211510288364376,-4.326770976054445,-3.3372719145763625,-9.564218861330561,7.4372367283147066e-06,1.4919413647082946e-05,-6.585310522155897,-0.2303634584444893,0.005291581003311154
1e-10,1e-10,0.001232122093551734,-2.254333003151735,-3.348100501304283,-6.409069943318839,2.1812373491768634e-05,1.1519419699580304e-07,-5.916456069493169,-0.15073978973001384,0.0026893068419788597
1.0000000001,1e-10,2.876899803325712e-05,-4.537904389270529,-3.661866182414717,-10.448224702390304,3.543970521545934e-06,7.29652536652996e-05,-6.7788952557564555,-0.2053416923850086,0.00463013339039726
1.0000000001,1e-10,3.1540495036469695e-05,-4.594012861072506,-3.996260173699779,-9.953638940570697,4.29267556130916e-06,5.0486260856809797e-05,-6.750185152362034,-0.2051107721669457,0.004268948180714016
1.0000000001,1e-10,0.000939388302778997,-4.58237568342566,-2.559045726299718,-8.382299891288726,1.0332229548732512e-05,5.901861211054664e-07,-6.60960321294369,-0.21765740515311374,0.0044821780032980995
1.0000000001,1e-10,5.4281190280982266e-05,-4.356281359477513,-3.841548547759158,-8.333347791557587,7.586977736267352e-06,8.224767855160402e-06,-6.500969379581069,-0.1755362782568852,0.003154931148437983
1.0000000001,1e-10,0.00014046067072067005,-3.8538503662560832,-3.7907095963699424,-8.205330951116895,7.68680507490245e-06,2.046219057703165e-06,-6.4231916835204625,-0.1522716862981499,0.002719768245205158
1.0000000001,1e-10,5.211091576640072e-05,-4.61109578532518,-3.6095613112032683,-9.118302025332367,8.185941768077933e-06,3.621184009130651e-05,-7.270489461778877,-0.20234388084708987,0.004469123116201114
1e-10,1e-10,2.5241751389566108e-06,-4.785709635951565,-4.598606357001519,-10.45947337591814,4.791812254484644e-06,0.0012297761142241082,-6.171877268927689,-0.2798761189228408,0.006266345906552682
1.0000000001,1e-10,0.00032175508146825403,-3.4137392553107344,-3.195418207800499,-9.020842547343626,6.189394995375998e-06,1.8525685040276871e-06,-6.82865676083033,-0.1802548579583158,0.003720642922640656
1.0000000001,1e-10,6.767964961356928e-06,-4.741483080021552,-4.832749926447487,-9.978502046824197,2.5956108045125146e-06,4.84036039587905e-05,-6.416411996951277,-0.15754179072177174,0.002658845438752562
1e-10,1e-10,8.390597665417271e-06,-4.763796441636293,-3.7549017508420155,-9.601888043737224,4.442416569261805e-06,0.00017755208123219218,-6.198688525076485,-0.17845467745438326,0.0036597201161880596
1e-10,1.0000000001,2.2679344180663414e-06,-4.793965515466957,-3.3939164566969264,-8.637996960427504,9.169151053633634e-05,0.00047314320938966726,-4.342050959997761,-0.17867952287407834,0.0033594577129574107
1e-10,1.0000000001,0.0030577600660917073,-2.5891316528349555,-2.4705113092619397,-7.2169020510261985,1.4824459787311864e-05,4.303196237145034e-08,-6.383186351322316,-0.1726263713354214,0.0028677236323043183
1.0000000001,1e-10,4.613892549228179e-05,-4.628724726103881,-5.415291972241228,-9.198985887552075,7.3374093896796104e-06,2.731487597432935e-05,-6.913814560957758,-0.22257948235792868,0.004499584519427413
1.0000000001,1e-10,2.5839341061291213e-05,-4.6050945669266685,-4.296325487720214,-8.556828677530648,6.389049672646191e-06,1.59351656078713e-05,-6.226238475470126,-0.17195605514461038,0.0029895692452095095
1.0000000001,1e-10,0.00011792391463208599,-4.432429614813443,-4.123415348447475,-9.092023164524525,3.194574836323095e-06,5.463407127261129e-07,-6.546089811788677,-0.1303927674405953,0.0019495299064830572
1.0000000001,1e-10,2.580566498197394e-05,-4.7033149839923425,-3.9718166678117495,-9.240235556438591,7.886459752172643e-06,6.693925035116221e-05,-6.326027940770204,-0.22516741463363757,0.004899934390401612
1.0000000001,1e-10,0.00015705242884650927,-3.9857249777228696,-2.7621872247002557,-9.661193867313074,5.939826648788256e-06,6.053506694374498e-06,-6.464864377299899,-0.25408566823855966,0.005208900051696917
1e-10,1e-10,3.9933052649405115e-06,-4.801151436469904,-4.387878153998076,-9.01923353786811,5.49060362493032e-06,0.00023671415227206655,-6.389743751479127,-0.16549939239415054,0.0033115897936018
1e-10,1.0000000001,0.0010571430380981923,-2.4224346913172923,-3.627870923330328,-7.962389507804979,7.651775506380163e-05,5.789520798090474e-06,-6.651450319707444,-0.604131669191144,0.02953885797144418
1e-10,1.0000000001,0.0028513328247368516,-2.7721203510487693,-2.5788371554244787,-7.945948761640692,9.433783501016642e-06,6.95218966006431e-08,-6.4231916835204625,-0.1652774906957181,0.0032115023258582503
1e-10,1.0000000001,0.002471692867035785,-2.41080544128265,-3.171031003798255,-8.26426498337695,7.986287090807739e-06,8.413703272709428e-08,-7.006904974208378,-0.1652774906957181,0.0032115023258582503
1e-10,1e-10,9.989262938883388e-06,-4.767952636471717,-4.441590347144565,-9.974315029477498,3.793538868133675e-06,0.0001554046693245712,-6.902764725876753,-0.1950027145910924,0.003829433648448862
1e-10,1e-10,0.0005501768396789738,-3.305774232283218,-1.5503674029911751,-5.189626456438668,0.00012817840280746423,4.2339222466313265e-06,-2.07726823853849,-0.37947515428011924,0.011784211519544906
1.0000000001,1e-10,0.0001238123798845962,-4.750419068826657,-3.6652455153837646,-8.828108546514988,5.939826648788256e-06,3.673979843786665e-06,-6.617833711466826,-0.17957941044875858,0.003263721874246189
1.0000000001,1e-10,1.073000744865692e-05,-4.799705640909648,-4.312898975749369,-7.421981694091967,0.0005186530378786451,0.000928088647409887,-6.553811857342653,-0.4503743417403972,0.015796413487351557
1.0000000001,1e-10,8.749373829867316e-05,-4.771135511428922,-4.151000185705188,-8.994880845537505,1.3776272731643349e-05,1.4495574699415861e-05,-6.936287414523276,-0.2756551318990995,0.005848589519449171
